H $a3ae`f : iny                      00 00 04 ed nvdizc (91)
H $a3af`f : sta  ($4b),Y [$0475`m]   00 00 04 ed nvdizc (00)
H $a3b1`f : rts                      00 00 04 ef nvdizc (a3)
H $a7d2`f : lda  #$6c                6c 00 04 ef nvdizc (6c)
H $a7d4`f : sta  $4b [$004b`m]       6c 00 04 ef nvdizc (6c)
H $a7d6`f : jsr  $a6ad               6c 00 04 ed nvdizc (a7)
H $a6ad`f : jsr  $a1da               6c 00 04 eb nvdizc (a5)
H $a1da`f : lda  $31 [$0031`m]       c0 00 04 eb Nvdizc (c0)
H $a1dc`f : ora  $32 [$0032`m]       c0 00 04 eb Nvdizc (00)
H $a1de`f : ora  $33 [$0033`m]       c0 00 04 eb Nvdizc (00)
H $a1e0`f : ora  $34 [$0034`m]       c0 00 04 eb Nvdizc (00)
H $a1e2`f : ora  $35 [$0035`m]       c0 00 04 eb Nvdizc (00)
H $a1e4`f : beq  $a1ed               c0 00 04 eb Nvdizc (00)
H $a1e6`f : lda  $2e [$002e`m]       00 00 04 eb nvdiZc (00)
H $a1e8`f : bne  $a1f3               00 00 04 eb nvdiZc (00)
H $a1ea`f : lda  #$01                01 00 04 eb nvdizc (01)
H $a1ec`f : rts                      01 00 04 ed nvdizc (a1)
H $a6b0`f : beq  $a6bb               01 00 04 ed nvdizc (00)
H $a6b2`f : jsr  $a21e               01 00 04 eb nvdizc (a6)
H $a21e`f : lda  $2e [$002e`m]       00 00 04 eb nvdiZc (00)
H $a220`f : sta  $3b [$003b`m]       00 00 04 eb nvdiZc (00)
H $a222`f : lda  $2f [$002f`m]       00 00 04 eb nvdiZc (00)
H $a224`f : sta  $3c [$003c`m]       00 00 04 eb nvdiZc (00)
H $a226`f : lda  $30 [$0030`m]       81 00 04 eb Nvdizc (81)
H $a228`f : sta  $3d [$003d`m]       81 00 04 eb Nvdizc (81)
H $a22a`f : lda  $31 [$0031`m]       c0 00 04 eb Nvdizc (c0)
H $a22c`f : sta  $3e [$003e`m]       c0 00 04 eb Nvdizc (c0)
H $a22e`f : lda  $32 [$0032`m]       00 00 04 eb nvdiZc (00)
H $a230`f : sta  $3f [$003f`m]       00 00 04 eb nvdiZc (00)
H $a232`f : lda  $33 [$0033`m]       00 00 04 eb nvdiZc (00)
H $a234`f : sta  $40 [$0040`m]       00 00 04 eb nvdiZc (00)
H $a236`f : lda  $34 [$0034`m]       00 00 04 eb nvdiZc (00)
H $a238`f : sta  $41 [$0041`m]       00 00 04 eb nvdiZc (00)
H $a23a`f : lda  $35 [$0035`m]       00 00 04 eb nvdiZc (00)
H $a23c`f : sta  $42 [$0042`m]       00 00 04 eb nvdiZc (00)
H $a23e`f : rts                      00 00 04 ed nvdiZc (a2)
H $a6b5`f : jsr  $a3b5               00 00 04 eb nvdiZc (a6)
H $a3b5`f : ldy  #$04                00 00 04 eb nvdizc (04)
H $a3b7`f : lda  ($4b),Y [$0470`m]   00 00 04 eb nvdiZc (00)
H $a3b9`f : sta  $34 [$0034`m]       00 00 04 eb nvdiZc (00)
H $a3bb`f : dey                      00 00 03 eb nvdizc (b1)
H $a3bc`f : lda  ($4b),Y [$046f`m]   00 00 03 eb nvdiZc (00)
H $a3be`f : sta  $33 [$0033`m]       00 00 03 eb nvdiZc (00)
H $a3c0`f : dey                      00 00 02 eb nvdizc (b1)
H $a3c1`f : lda  ($4b),Y [$046e`m]   00 00 02 eb nvdiZc (00)
H $a3c3`f : sta  $32 [$0032`m]       00 00 02 eb nvdiZc (00)
H $a3c5`f : dey                      00 00 01 eb nvdizc (b1)
H $a3c6`f : lda  ($4b),Y [$046d`m]   00 00 01 eb nvdiZc (00)
H $a3c8`f : sta  $2e [$002e`m]       00 00 01 eb nvdiZc (00)
H $a3ca`f : dey                      00 00 00 eb nvdiZc (b1)
H $a3cb`f : lda  ($4b),Y [$046c`m]   82 00 00 eb Nvdizc (82)
H $a3cd`f : sta  $30 [$0030`m]       82 00 00 eb Nvdizc (82)
H $a3cf`f : sty  $35 [$0035`m]       82 00 00 eb Nvdizc (00)
H $a3d1`f : sty  $2f [$002f`m]       82 00 00 eb Nvdizc (00)
H $a3d3`f : ora  $2e [$002e`m]       82 00 00 eb Nvdizc (00)
H $a3d5`f : ora  $32 [$0032`m]       82 00 00 eb Nvdizc (00)
H $a3d7`f : ora  $33 [$0033`m]       82 00 00 eb Nvdizc (00)
H $a3d9`f : ora  $34 [$0034`m]       82 00 00 eb Nvdizc (00)
H $a3db`f : beq  $a3e1               82 00 00 eb Nvdizc (00)
H $a3dd`f : lda  $2e [$002e`m]       00 00 00 eb nvdiZc (00)
H $a3df`f : ora  #$80                80 00 00 eb Nvdizc (80)
H $a3e1`f : sta  $31 [$0031`m]       80 00 00 eb Nvdizc (80)
H $a3e3`f : rts                      80 00 00 ed Nvdizc (a3)
H $a6b8`f : bne  $a6f1               80 00 00 ed Nvdizc (01)
H $a6f1`f : lda  $2e [$002e`m]       00 00 00 ed nvdiZc (00)
H $a6f3`f : eor  $3b [$003b`m]       00 00 00 ed nvdiZc (00)
H $a6f5`f : sta  $2e [$002e`m]       00 00 00 ed nvdiZc (00)
H $a6f7`f : sec                      00 00 00 ed nvdiZC (a5)
H $a6f8`f : lda  $30 [$0030`m]       82 00 00 ed NvdizC (82)
H $a6fa`f : sbc  $3d [$003d`m]       01 00 00 ed nvdizC (81)
H $a6fc`f : bcs  $a701               01 00 00 ed nvdizC (01)
H $a701`f : adc  #$80                82 00 00 ed Nvdizc (80)
H $a703`f : sta  $30 [$0030`m]       82 00 00 ed Nvdizc (82)
H $a705`f : bcc  $a70a               82 00 00 ed Nvdizc (01)
H $a70a`f : ldx  #$20                82 20 00 ed nvdizc (20)
H $a70c`f : bcs  $a726               82 20 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 20 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 20 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 20 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 20 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 20 00 ed nvdiZc (00)
H $a741`f : rol  $45 [$0045`m]       80 20 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       80 20 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 20 00 ed nvdiZC (00)
H $a747`f : asl  $34 [$0034`m]       80 20 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 20 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 20 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 20 00 ed nvdiZC (00)
H $a74f`f : dex                      80 1f 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 1f 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 1f 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 1f 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 1f 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 1f 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 1f 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 1f 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 1f 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 1f 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 1f 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 1f 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 1f 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 1f 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 1f 00 ed nvdizc (40)
H $a73e`f : sec                      40 1f 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 1f 00 ed nvdizc (01)
H $a741`f : rol  $45 [$0045`m]       40 1f 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       40 1f 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 1f 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 1f 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 1f 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 1f 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 1f 00 ed Nvdizc (80)
H $a74f`f : dex                      40 1e 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 1e 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 1e 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 1e 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 1e 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 1e 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 1e 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 1e 00 ed nvdizc (02)
H $a741`f : rol  $45 [$0045`m]       80 1e 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       80 1e 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 1e 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 1e 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 1e 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 1e 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 1e 00 ed nvdiZC (00)
H $a74f`f : dex                      80 1d 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 1d 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 1d 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 1d 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 1d 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 1d 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 1d 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 1d 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 1d 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 1d 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 1d 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 1d 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 1d 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 1d 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 1d 00 ed nvdizc (40)
H $a73e`f : sec                      40 1d 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 1d 00 ed nvdizc (05)
H $a741`f : rol  $45 [$0045`m]       40 1d 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       40 1d 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 1d 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 1d 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 1d 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 1d 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 1d 00 ed Nvdizc (80)
H $a74f`f : dex                      40 1c 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 1c 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 1c 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 1c 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 1c 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 1c 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 1c 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 1c 00 ed nvdizc (0a)
H $a741`f : rol  $45 [$0045`m]       80 1c 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       80 1c 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 1c 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 1c 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 1c 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 1c 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 1c 00 ed nvdiZC (00)
H $a74f`f : dex                      80 1b 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 1b 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 1b 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 1b 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 1b 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 1b 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 1b 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 1b 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 1b 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 1b 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 1b 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 1b 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 1b 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 1b 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 1b 00 ed nvdizc (40)
H $a73e`f : sec                      40 1b 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 1b 00 ed nvdizc (15)
H $a741`f : rol  $45 [$0045`m]       40 1b 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       40 1b 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 1b 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 1b 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 1b 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 1b 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 1b 00 ed Nvdizc (80)
H $a74f`f : dex                      40 1a 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 1a 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 1a 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 1a 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 1a 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 1a 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 1a 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 1a 00 ed nvdizc (2a)
H $a741`f : rol  $45 [$0045`m]       80 1a 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       80 1a 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 1a 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 1a 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 1a 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 1a 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 1a 00 ed nvdiZC (00)
H $a74f`f : dex                      80 19 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 19 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 19 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 19 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 19 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 19 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 19 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 19 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 19 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 19 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 19 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 19 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 19 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 19 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 19 00 ed nvdizc (40)
H $a73e`f : sec                      40 19 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 19 00 ed nvdizc (55)
H $a741`f : rol  $45 [$0045`m]       40 19 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       40 19 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 19 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 19 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 19 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 19 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 19 00 ed Nvdizc (80)
H $a74f`f : dex                      40 18 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 18 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 18 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 18 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 18 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 18 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 18 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 18 00 ed Nvdizc (aa)
H $a741`f : rol  $45 [$0045`m]       80 18 00 ed nvdiZc (00)
H $a743`f : rol  $44 [$0044`m]       80 18 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 18 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 18 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 18 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 18 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 18 00 ed nvdiZC (00)
H $a74f`f : dex                      80 17 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 17 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 17 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 17 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 17 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 17 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 17 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 17 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 17 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 17 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 17 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 17 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 17 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 17 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 17 00 ed nvdizc (40)
H $a73e`f : sec                      40 17 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 17 00 ed nvdizC (55)
H $a741`f : rol  $45 [$0045`m]       40 17 00 ed nvdizc (01)
H $a743`f : rol  $44 [$0044`m]       40 17 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 17 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 17 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 17 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 17 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 17 00 ed Nvdizc (80)
H $a74f`f : dex                      40 16 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 16 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 16 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 16 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 16 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 16 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 16 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 16 00 ed Nvdizc (aa)
H $a741`f : rol  $45 [$0045`m]       80 16 00 ed nvdizc (02)
H $a743`f : rol  $44 [$0044`m]       80 16 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 16 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 16 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 16 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 16 00 ea nvdIZc (26)
H $a74d`f : rol  $31 [$0031`m]       80 16 00 ed nvdiZC (00)
H $a74f`f : dex                      80 15 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 15 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 15 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 15 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 15 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 15 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 15 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 15 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 15 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 15 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 15 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 15 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 15 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 15 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 15 00 ed nvdizc (40)
H $a73e`f : sec                      40 15 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 15 00 ed nvdizC (55)
H $a741`f : rol  $45 [$0045`m]       40 15 00 ed nvdizc (05)
H $a743`f : rol  $44 [$0044`m]       40 15 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 15 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 15 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 15 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 15 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 15 00 ed Nvdizc (80)
H $a74f`f : dex                      40 14 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 14 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 14 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 14 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 14 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 14 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 14 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 14 00 ed Nvdizc (aa)
H $a741`f : rol  $45 [$0045`m]       80 14 00 ed nvdizc (0a)
H $a743`f : rol  $44 [$0044`m]       80 14 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 14 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 14 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 14 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 14 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 14 00 ed nvdiZC (00)
H $a74f`f : dex                      80 13 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 13 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 13 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 13 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 13 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 13 00 ed nvdiZC (00)
H $a72c`f : lda  $33 [$0033`m]       00 13 00 ed nvdiZC (00)
H $a72e`f : sbc  $40 [$0040`m]       00 13 00 ed nvdiZC (00)
H $a730`f : sta  $33 [$0033`m]       00 13 00 ed nvdiZC (00)
H $a732`f : lda  $32 [$0032`m]       00 13 00 ed nvdiZC (00)
H $a734`f : sbc  $3f [$003f`m]       00 13 00 ed nvdiZC (00)
H $a736`f : sta  $32 [$0032`m]       00 13 00 ed nvdiZC (00)
H $a738`f : lda  $31 [$0031`m]       00 13 00 ed nvdiZC (00)
H $a73a`f : sbc  $3e [$003e`m]       40 13 00 ed nvdizc (c0)
H $a73c`f : sta  $31 [$0031`m]       40 13 00 ed nvdizc (40)
H $a73e`f : sec                      40 13 00 ed nvdizC (26)
H $a73f`f : rol  $46 [$0046`m]       40 13 00 ed nvdizC (55)
H $a741`f : rol  $45 [$0045`m]       40 13 00 ed nvdizc (15)
H $a743`f : rol  $44 [$0044`m]       40 13 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       40 13 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       40 13 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       40 13 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       40 13 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       40 13 00 ed Nvdizc (80)
H $a74f`f : dex                      40 12 00 ed nvdizc (d0)
H $a750`f : bne  $a70c               40 12 00 ed nvdizc (01)
H $a70c`f : bcs  $a726               40 12 00 ed nvdizc (00)
H $a70e`f : lda  $31 [$0031`m]       80 12 00 ed Nvdizc (80)
H $a710`f : cmp  $3e [$003e`m]       80 12 00 ed Nvdizc (c0)
H $a712`f : bne  $a724               80 12 00 ed Nvdizc (01)
H $a724`f : bcc  $a73f               80 12 00 ed Nvdizc (01)
H $a73f`f : rol  $46 [$0046`m]       80 12 00 ed Nvdizc (aa)
H $a741`f : rol  $45 [$0045`m]       80 12 00 ed nvdizc (2a)
H $a743`f : rol  $44 [$0044`m]       80 12 00 ed nvdiZc (00)
H $a745`f : rol  $43 [$0043`m]       80 12 00 ed nvdiZc (00)
H $a747`f : asl  $34 [$0034`m]       80 12 00 ed nvdiZc (00)
H $a749`f : rol  $33 [$0033`m]       80 12 00 ed nvdiZc (00)
H $a74b`f : rol  $32 [$0032`m]       80 12 00 ed nvdiZc (00)
H $a74d`f : rol  $31 [$0031`m]       80 12 00 ed nvdiZC (00)
H $a74f`f : dex                      80 11 00 ed nvdizC (d0)
H $a750`f : bne  $a70c               80 11 00 ed nvdizC (01)
H $a70c`f : bcs  $a726               80 11 00 ed nvdizC (01)
H $a726`f : lda  $34 [$0034`m]       00 11 00 ed nvdiZC (00)
H $a728`f : sbc  $41 [$0041`m]       00 11 00 ed nvdiZC (00)
H $a72a`f : sta  $34 [$0034`m]       00 11 00 ed nvdiZC (00)
