A7B4 : 20 FA 92 : JSR 92FA       : 6 : A=A7 X=B6 Y=04 SP=ED N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 10-A0:00000902:00:00 = +2.30600000E+03 : FWB 00-00:00000000:00:?? = +0.00000000E+00
92FA : 20 EC AD : JSR ADEC       : 6 : A=A7 X=B6 Y=04 SP=EB N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 10-A0:00000902:00:00 = +2.30600000E+03 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A2DD : 85 31    : STA 31         : 3 : A=00 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A2DF : A9 A0    : LDA #A0        : 2 : A=A0 X=00 Y=06 SP=ED N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A2E1 : 85 30    : STA 30         : 3 : A=A0 X=00 Y=06 SP=ED N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A2E3 : 4C 03 A3 : JMP A303       : 3 : A=A0 X=00 Y=06 SP=ED N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A303 : A5 31    : LDA 31         : 3 : A=00 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A305 : 30 E5    : BMI A2EC       : 2 : A=00 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A307 : 05 32    : ORA 32         : 3 : A=00 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A309 : 05 33    : ORA 33         : 3 : A=00 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A30B : 05 34    : ORA 34         : 3 : A=02 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A30D : 05 35    : ORA 35         : 3 : A=02 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A30F : F0 D5    : BEQ A2E6       : 2 : A=02 X=00 Y=06 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A311 : A5 30    : LDA 30         : 3 : A=A0 X=00 Y=06 SP=ED N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A313 : A4 31    : LDY 31         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A315 : 30 D5    : BMI A2EC       : 2 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A317 : D0 21    : BNE A33A       : 2 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A319 : A6 32    : LDX 32         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A31B : 86 31    : STX 31         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A31D : A6 33    : LDX 33         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A31F : 86 32    : STX 32         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A321 : A6 34    : LDX 34         : 3 : A=A0 X=02 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000002:00:00 = +2.00000000E+00 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A323 : 86 33    : STX 33         : 3 : A=A0 X=02 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-A0:00000202:00:00 = +5.14000000E+02 : FWB 00-00:00000000:00:?? = +0.00000000E+00
A325 : A6 35    : LDX 35         : 3 : A=A0 X=00 Y=00 SP=ED N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-A0:00000202:00:00 = +5.14000000E+02 : FWB 00-00:00000000:00:?? = +0.00000000E+00
