A808 : 20 9F 97 : JSR 979F       : 6 : A=6C X=6C Y=07 SP=ED N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 10-8C:00000902:00:00 = +2.19917297E-03 : FWB 09-FF:904A????:??:?? = ???????????????
979F : 20 78 AD : JSR AD78       : 6 : A=6C X=6C Y=07 SP=EB N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 10-8C:00000902:00:00 = +2.19917297E-03 : FWB 09-FF:904A????:??:?? = ???????????????
82FF : 85 31    : STA 31         : 3 : A=80 X=FF Y=82 SP=ED N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
8301 : 60       : RTS            : 6 : A=80 X=FF Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A80B : A5 31    : LDA 31         : 3 : A=80 X=FF Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A80D : F0 F6    : BEQ A805       : 2 : A=80 X=FF Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A80F : A5 2E    : LDA 2E         : 3 : A=00 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A811 : 30 AD    : BMI A7C0       : 2 : A=00 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A813 : A5 30    : LDA 30         : 3 : A=82 X=FF Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A815 : 4A       : LSR A          : 2 : A=41 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A816 : 08       : PHP            : 3 : A=41 X=FF Y=82 SP=EE N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A817 : 69 41    : ADC #41        : 2 : A=82 X=FF Y=82 SP=EE N=1 V=1 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A819 : 85 30    : STA 30         : 3 : A=82 X=FF Y=82 SP=EE N=1 V=1 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A81B : A5 31    : LDA 31         : 3 : A=80 X=FF Y=82 SP=EE N=1 V=1 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A81D : 28       : PLP            : 4 : A=80 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A81E : 90 09    : BCC A829       : 3 : A=80 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:904A????:??:?? = ???????????????
A829 : 64 3E    : STZ 3E         : 3 : A=80 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:9000????:??:?? = ???????????????
A82B : 64 3F    : STZ 3F         : 3 : A=80 X=FF Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A82D : A2 68    : LDX #68        : 2 : A=80 X=68 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A82F : 38       : SEC            : 2 : A=80 X=68 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A830 : E9 90    : SBC #90        : 2 : A=F0 X=68 Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A832 : B0 04    : BCS A838       : 2 : A=F0 X=68 Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A834 : 69 50    : ADC #50        : 2 : A=40 X=68 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A836 : A2 48    : LDX #48        : 2 : A=40 X=48 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A838 : 85 31    : STA 31         : 3 : A=40 X=48 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A83A : 8A       : TXA            : 2 : A=48 X=48 Y=82 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A83B : A2 FC    : LDX #FC        : 2 : A=48 X=FC Y=82 SP=EF N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A83D : A0 0C    : LDY #0C        : 2 : A=48 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:900000??:??:?? = ???????????????
A83F : 95 41    : STA 41,X       : 4 : A=48 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A841 : 06 33    : ASL 33         : 5 : A=48 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A843 : 26 32    : ROL 32         : 5 : A=48 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:40000000:00:00 = +1.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A845 : 26 31    : ROL 31         : 5 : A=48 X=FC Y=0C SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A847 : A5 31    : LDA 31         : 3 : A=80 X=FC Y=0C SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A849 : C5 3D    : CMP 3D         : 3 : A=80 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A84B : D0 0A    : BNE A857       : 3 : A=80 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A857 : 90 1C    : BCC A875       : 2 : A=80 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A859 : A5 33    : LDA 33         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A85B : E5 3F    : SBC 3F         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A85D : 85 33    : STA 33         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A85F : A5 32    : LDA 32         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A861 : E5 3E    : SBC 3E         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A863 : 85 32    : STA 32         : 3 : A=00 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A865 : A5 31    : LDA 31         : 3 : A=80 X=FC Y=0C SP=EF N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A867 : E5 3D    : SBC 3D         : 3 : A=38 X=FC Y=0C SP=EF N=0 V=1 D=0 I=1 Z=0 C=1 : FWA 00-82:80000000:00:00 = +2.00000000E+00 : FWB 09-FF:480000??:??:?? = ???????????????
A869 : 85 31    : STA 31         : 3 : A=38 X=FC Y=0C SP=EF N=0 V=1 D=0 I=1 Z=0 C=1 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:480000??:??:?? = ???????????????
A86B : 98       : TYA            : 2 : A=0C X=FC Y=0C SP=EF N=0 V=1 D=0 I=1 Z=0 C=1 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:480000??:??:?? = ???????????????
A86C : 18       : CLC            : 2 : A=0C X=FC Y=0C SP=EF N=0 V=1 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:480000??:??:?? = ???????????????
A86D : 75 41    : ADC 41,X       : 4 : A=54 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:480000??:??:?? = ???????????????
A86F : 90 07    : BCC A878       : 3 : A=54 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:480000??:??:?? = ???????????????
A878 : 95 41    : STA 41,X       : 4 : A=54 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A87A : 98       : TYA            : 2 : A=0C X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A87B : 4A       : LSR A          : 2 : A=06 X=FC Y=0C SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A87C : A8       : TAY            : 2 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A87D : D0 C2    : BNE A841       : 3 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A841 : 06 33    : ASL 33         : 5 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A843 : 26 32    : ROL 32         : 5 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A845 : 26 31    : ROL 31         : 5 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A847 : A5 31    : LDA 31         : 3 : A=70 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A849 : C5 3D    : CMP 3D         : 3 : A=70 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A84B : D0 0A    : BNE A857       : 3 : A=70 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A857 : 90 1C    : BCC A875       : 2 : A=70 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A859 : A5 33    : LDA 33         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A85B : E5 3F    : SBC 3F         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A85D : 85 33    : STA 33         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A85F : A5 32    : LDA 32         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A861 : E5 3E    : SBC 3E         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A863 : 85 32    : STA 32         : 3 : A=00 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A865 : A5 31    : LDA 31         : 3 : A=70 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A867 : E5 3D    : SBC 3D         : 3 : A=1C X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:540000??:??:?? = ???????????????
A869 : 85 31    : STA 31         : 3 : A=1C X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A86B : 98       : TYA            : 2 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A86C : 18       : CLC            : 2 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A86D : 75 41    : ADC 41,X       : 4 : A=5A X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A86F : 90 07    : BCC A878       : 3 : A=5A X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:540000??:??:?? = ???????????????
A878 : 95 41    : STA 41,X       : 4 : A=5A X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87A : 98       : TYA            : 2 : A=06 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87B : 4A       : LSR A          : 2 : A=03 X=FC Y=06 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87C : A8       : TAY            : 2 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87D : D0 C2    : BNE A841       : 3 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A841 : 06 33    : ASL 33         : 5 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A843 : 26 32    : ROL 32         : 5 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:1C000000:00:00 = +4.37500000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A845 : 26 31    : ROL 31         : 5 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A847 : A5 31    : LDA 31         : 3 : A=38 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A849 : C5 3D    : CMP 3D         : 3 : A=38 X=FC Y=03 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A84B : D0 0A    : BNE A857       : 3 : A=38 X=FC Y=03 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A857 : 90 1C    : BCC A875       : 3 : A=38 X=FC Y=03 SP=EF N=1 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A875 : 98       : TYA            : 2 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A876 : 55 41    : EOR 41,X       : 4 : A=59 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A878 : 95 41    : STA 41,X       : 4 : A=59 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A87A : 98       : TYA            : 2 : A=03 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A87B : 4A       : LSR A          : 2 : A=01 X=FC Y=03 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A87C : A8       : TAY            : 2 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A87D : D0 C2    : BNE A841       : 3 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A841 : 06 33    : ASL 33         : 5 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A843 : 26 32    : ROL 32         : 5 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=0 : FWA 00-82:38000000:00:00 = +8.75000000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A845 : 26 31    : ROL 31         : 5 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A847 : A5 31    : LDA 31         : 3 : A=70 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A849 : C5 3D    : CMP 3D         : 3 : A=70 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A84B : D0 0A    : BNE A857       : 3 : A=70 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A857 : 90 1C    : BCC A875       : 2 : A=70 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A859 : A5 33    : LDA 33         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A85B : E5 3F    : SBC 3F         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A85D : 85 33    : STA 33         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A85F : A5 32    : LDA 32         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A861 : E5 3E    : SBC 3E         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A863 : 85 32    : STA 32         : 3 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A865 : A5 31    : LDA 31         : 3 : A=70 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A867 : E5 3D    : SBC 3D         : 3 : A=17 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:70000000:00:00 = +1.75000000E+00 : FWB 09-FF:590000??:??:?? = ???????????????
A869 : 85 31    : STA 31         : 3 : A=17 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A86B : 98       : TYA            : 2 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A86C : 18       : CLC            : 2 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A86D : 75 41    : ADC 41,X       : 4 : A=5A X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A86F : 90 07    : BCC A878       : 3 : A=5A X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:590000??:??:?? = ???????????????
A878 : 95 41    : STA 41,X       : 4 : A=5A X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87A : 98       : TYA            : 2 : A=01 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=0 C=0 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87B : 4A       : LSR A          : 2 : A=00 X=FC Y=01 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87C : A8       : TAY            : 2 : A=00 X=FC Y=00 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87D : D0 C2    : BNE A841       : 2 : A=00 X=FC Y=00 SP=EF N=0 V=0 D=0 I=1 Z=1 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
A87F : B4 40    : LDY 40,X       : 4 : A=00 X=FC Y=FF SP=EF N=1 V=0 D=0 I=1 Z=0 C=1 : FWA 00-82:17000000:00:00 = +3.59375000E-01 : FWB 09-FF:5A0000??:??:?? = ???????????????
